id,year,active_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
156565,2014,1,1,227,India:Government,453,Government of India - CPI-Maoist,141,750,Government of India,195,,CPI-Maoist,11,"""SATP, Chhqattisgarh  timeline 2014,1753-01-01,December 1"";""SATP, Chhqattisgarh  timeline 2014,1753-01-01,December 3"";""SATP, Chhqattisgarh  timeline 2014,1753-01-01,December 7"";""SATP, Chhqattisgarh  timeline 2014,1753-01-01,December 25"";""Reuters News,2014-12-01,Maoist rebels kill 13 police in east Indian ambush"";""Press Trust of India,2014-12-01,13-15 killed by Naxals in C'garh, Maoists used villagers as"";""Press Trust of India,2014-12-01,(Updating with fresh inputs)"";""New Indian Express,2014-12-02,Naxal Ambush in Sukma Kills 14 CRPF Men"";""Press Trust of India,2014-12-03,Giving details about the Monday's incident, the Home"";""Press Trust of India,2014-12-03,Slain CRPF jawans' blood-stained uniforms found in garbage bin"";""Press Trust of India,2014-12-04,Sukma encounter: CRPF to increase officers in anti-Naxal ops""","SATP, Chhqattisgarh  timeline 2014;SATP, Chhqattisgarh  timeline 2014;SATP, Chhqattisgarh  timeline 2014;SATP, Chhqattisgarh  timeline 2014;Reuters News;Press Trust of India;Press Trust of India;New Indian Express;Press Trust of India;Press Trust of India;Press Trust of India",1753-01-01;1753-01-01;1753-01-01;1753-01-01;2014-12-01;2014-12-01;2014-12-01;2014-12-02;2014-12-03;2014-12-03;2014-12-04,"December 1;December 3;December 7;December 25;Maoist rebels kill 13 police in east Indian ambush;13-15 killed by Naxals in C'garh, Maoists used villagers as;(Updating with fresh inputs);Naxal Ambush in Sukma Kills 14 CRPF Men;Giving details about the Monday's incident, the Home;Slain CRPF jawans' blood-stained uniforms found in garbage bin;Sukma encounter: CRPF to increase officers in anti-Naxal ops","In a statement issued by Gudsa Usendi, spokesperson of the DKSZC of the CPI-Maoist,
Home Minister Rajnath Singh 

a senior police official",2,Kasalpar village,Chhattisgarh State,Sukma District,17.815221,81.020271,155323,India,750,Asia,1,1,12/1/14,12/1/14,14,0,0,0,14,14,22
162848,2014,1,2,4933,Gulf Cartel - Los Zetas,5543,Gulf Cartel - Los Zetas,782,,Gulf Cartel,1088,,Los Zetas,1,"""Borderland Beat,2014-12-26,Miscellaneous News from Coahuila""",Borderland Beat,12/26/14,Miscellaneous News from Coahuila,Borderland beat,1,Saltillo town,Coahuila state,Saltillo municipality,25.419418,-101.001278,165758,Mexico,70,Americas,1,4,12/1/14,12/18/14,0,0,0,1,1,1,1
240404,2014,1,3,13388,UPC (Ali Darass Fulani supporters) - Civilians,14329,UPC (Ali Darass Fulani supporters) - Civilians,5999,,UPC (Ali Darass Fulani supporters),1,,Civilians,1,"""HRW,2017-07-31,KILLING WITHOUT CONSEQUENCE War Crimes, Crimes Against Humanity and the Special Criminal Court in the Central African Republic""",HRW,7/31/17,"KILLING WITHOUT CONSEQUENCE War Crimes, Crimes Against Humanity and the Special Criminal Court in the Central African Republic",,1,Danda 2,Ouaka province,Kouango region,4.933395,20.201184,136481,Central African Republic,482,Africa,1,4,12/1/14,12/31/14,0,0,2,0,2,2,2
240405,2014,1,3,13388,UPC (Ali Darass Fulani supporters) - Civilians,14329,UPC (Ali Darass Fulani supporters) - Civilians,5999,,UPC (Ali Darass Fulani supporters),1,,Civilians,1,"""HRW,2017-07-31,KILLING WITHOUT CONSEQUENCE War Crimes, Crimes Against Humanity and the Special Criminal Court in the Central African Republic""",HRW,7/31/17,"KILLING WITHOUT CONSEQUENCE War Crimes, Crimes Against Humanity and the Special Criminal Court in the Central African Republic",HRW,1,Komba,Ouaka province,Kouango region,4.947981,20.176236,136481,Central African Republic,482,Africa,1,4,12/1/14,12/31/14,0,0,5,0,5,5,5
150444,2014,1,1,259,Iraq:Government,524,Government of Iraq - IS,116,645,Government of Iraq,234,,IS,1,"""BBC Monitoring Middle East,2014-12-02,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 2 Dec 14""",BBC Monitoring Middle East,12/2/14,Iraq: Programme summary of Kurdish KNN Satellite TV news 1300 gmt 2 Dec 14,Kurdish News Network satellite TV,1,Tikrīt town,Şalāḩ ad Dīn province,Qaḑā’ Tikrīt,34.615807,43.678606,179728,Iraq,645,Middle East,1,1,12/2/14,12/2/14,0,3,0,0,3,3,3
156038,2014,1,1,404,Pakistan:Government,857,Government of Pakistan - TTP,142,770,Government of Pakistan,356,,TTP,1,"""Press Trust of India,2014-12-03,15 militants killed in Pak aerial strikes""",Press Trust of India,12/3/14,15 militants killed in Pak aerial strikes,PTI,2,Sherin Darra area,Federally Administered Tribal Areas,Orakzai Agency,33.77669,70.93449,178342,Pakistan,770,Asia,1,1,12/2/14,12/2/14,0,8,0,0,8,8,8
156805,2014,1,1,13306,Ukraine:Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-12-02,4 killed in Eastern Ukraine amid news of new cease-fire""",Xinhua News Agency,12/2/14,4 killed in Eastern Ukraine amid news of new cease-fire,spokesman for Ukraine's National Security and Defense Council,4,Luhansk Oblast,Luhansk Oblast,,48.92,39.02,199879,Ukraine,369,Europe,1,1,12/2/14,12/2/14,1,0,0,0,1,1,1
156806,2014,1,1,13306,Ukraine:Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-12-02,4 killed in Eastern Ukraine amid news of new cease-fire""",Xinhua News Agency,12/2/14,4 killed in Eastern Ukraine amid news of new cease-fire,local authorities,1,Trekhizbenka village,Luhansk Oblast,Slovianoserbsk Raion,48.753333,38.9725,199878,Ukraine,369,Europe,1,1,12/2/14,12/2/14,0,0,2,0,2,2,2
151567,2014,1,1,11346,Libya:Government,14059,Government of Libya - Forces of the House of Representatives,111,620,Government of Libya,5802,,Forces of the House of Representatives,2,"""BBC Monitoring Middle East,2014-12-02,Bombings kill five pro-Islamist militiamen in northwest Libya - report"";""Agence France Presse,2014-12-02,Migrant workers among 7 dead in Libya air raid: local source""",BBC Monitoring Middle East;Agence France Presse,2014-12-02;2014-12-02,Bombings kill five pro-Islamist militiamen in northwest Libya - report;Migrant workers among 7 dead in Libya air raid: local source,"Libyan news agency Al-Tadamun, Saudi-funded Al-Arabiya TV, a local official ",1,Zuwarah town,An Nuqat al Khams district,,32.931203,12.081992,176785,Libya,620,Africa,1,1,12/2/14,12/2/14,0,0,5,2,7,7,7
152509,2014,1,1,209,Philippines:Government,411,Government of Philippines - CPP,154,840,Government of Philippines,169,,CPP,2,"""Xinhua News Agency,2014-12-03,4 soldiers, 1 leftist rebel killed in S. Philippine clash"";""PNA (Philippines News Agency),2014-12-12,4 armed NPAs voluntarily surrender to Army units in Bukidnon""",Xinhua News Agency;PNA (Philippines News Agency),2014-12-03;2014-12-12,"4 soldiers, 1 leftist rebel killed in S. Philippine clash;4 armed NPAs voluntarily surrender to Army units in Bukidnon",Military,2,Magkalungay village,Bukidnon province,San Fernando municipality,7.845833,125.385,141011,Philippines,840,Asia,1,1,12/3/14,12/3/14,4,1,0,0,5,5,6
152567,2014,1,3,604,Al-Shabaab - Civilians,1071,Al-Shabaab - Civilians,717,,Al-Shabaab,1,,Civilians,5,"""Agence France Presse,2014-12-02,Gunmen slaughter 36 in fresh northeast Kenya attack"";""Agence France Presse,2014-12-02,At least 36 feared dead in northeast Kenya attack: Red Cross"";""Agence France Presse,2014-12-02,Gunmen slaughter 36 in fresh northeast Kenya attack"";""Agence France Presse,2014-12-02,Somalia's Shebab claim latest Kenya massacre, vow more attacks"";""Dow Jones Institutional News,2014-12-02,Somali Militants Kill 36 in Kenya Border Attack -- 2nd Update""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;Dow Jones Institutional News,2014-12-02;2014-12-02;2014-12-02;2014-12-02;2014-12-02,"Gunmen slaughter 36 in fresh northeast Kenya attack;At least 36 feared dead in northeast Kenya attack: Red Cross;Gunmen slaughter 36 in fresh northeast Kenya attack;Somalia's Shebab claim latest Kenya massacre, vow more attacks;Somali Militants Kill 36 in Kenya Border Attack -- 2nd Update",police and the Red Cross ,2,Mandera town,Mandera county,Mandera East Constituency,3.936631,41.867011,135084,Kenya,501,Africa,1,1,12/2/14,12/2/14,0,0,36,0,36,36,36
154227,2014,1,1,309,Sudan:Government,11988,Government of Sudan - SRF,112,625,Government of Sudan,1162,,SRF,1,"""Reuters News,2014-12-03,Sudan's army reports more clashes with rebels in south as talks on hold""",Reuters News,12/3/14,Sudan's army reports more clashes with rebels in south as talks on hold,Colonel Al-Sawarmi Khalid ,2,Kadugli town,South Kordofan state,Kadugli district,11.016667,29.716667,145860,Sudan,625,Africa,1,1,12/2/14,12/2/14,0,0,0,0,0,0,25
156033,2014,1,1,404,Pakistan:Government,857,Government of Pakistan - TTP,142,770,Government of Pakistan,356,,TTP,1,"""Agence France Presse,2014-12-02,Pakistan air strikes and ground fire kill 24 militants""",Agence France Presse,12/2/14,Pakistan air strikes and ground fire kill 24 militants,military,2,Manzar Khel area,Federally Administered Tribal Areas,North Waziristan,32.9267,69.77647,176900,Pakistan,770,Asia,1,1,12/2/14,12/2/14,0,30,0,0,30,30,30
156035,2014,1,1,404,Pakistan:Government,857,Government of Pakistan - TTP,142,770,Government of Pakistan,356,,TTP,1,"""Agence France Presse,2014-12-02,Pakistan air strikes and ground fire kill 24 militants""",Agence France Presse,12/2/14,Pakistan air strikes and ground fire kill 24 militants,security official,2,Tirah Valley,Federally Administered Tribal Areas,Khyber Agency,33.8125,70.676944,178342,Pakistan,770,Asia,1,1,12/2/14,12/2/14,0,7,0,0,7,7,7
154446,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,3,"""BBC Monitoring South Asia,2014-12-02,BBC Monitoring Afghan morning media headlines 2 Dec 14"";""BBC Monitoring South Asia,2014-12-02,Taleban say six soldiers, one mojahed killed post captured in Afghan west"";""Associated Press Newswires,2014-12-02,Afghan official says insurgents kill 6 soldiers""",BBC Monitoring South Asia;BBC Monitoring South Asia;Associated Press Newswires,2014-12-02;2014-12-02;2014-12-02,"BBC Monitoring Afghan morning media headlines 2 Dec 14;Taleban say six soldiers, one mojahed killed post captured in Afghan west;Afghan official says insurgents kill 6 soldiers","Tolo TV, Taleban, Military",2,Joy Ganj area,Badghis province,Murghab district,35.6322,63.337425,181207,Afghanistan,700,Asia,1,1,12/2/14,12/2/14,6,1,0,0,7,7,9
156679,2014,1,1,421,India:Bodoland,14102,Government of India - NDFB-S,141,750,Government of India,5826,,NDFB-S,4,"""SATP, Assam. 2014,1753-01-01,December 2"";""Assam Tribune,2014-12-02,2 killed after abduction in Baksa"";""Press Trust of India,2014-12-03,Gogoi orders vigorous operation to nab Baksa attack culprits"";""The Telegraph,2014-12-03,Violence erupts in Baksa again, 2 die""","SATP, Assam. 2014;Assam Tribune;Press Trust of India;The Telegraph",1753-01-01;2014-12-02;2014-12-03;2014-12-03,"December 2;2 killed after abduction in Baksa;Gogoi orders vigorous operation to nab Baksa attack culprits;Violence erupts in Baksa again, 2 die",intial reports,2,Mainamata Gaon village,Assam State,Baksa District,26.600859,90.951423,168302,India,750,Asia,1,1,12/2/14,12/2/14,0,0,2,0,0,2,2
156804,2014,1,1,13306,Ukraine:Novorossiya,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,369,Government of Ukraine,5914,,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-12-02,4 killed in Eastern Ukraine amid news of new cease-fire""",Xinhua News Agency,12/2/14,4 killed in Eastern Ukraine amid news of new cease-fire,spokesman for Ukraine's National Security and Defense Council,4,Donetsk Oblast,Donetsk Oblast,,48.14,37.74,199156,Ukraine,369,Europe,1,1,12/2/14,12/2/14,1,0,0,0,1,1,1
157748,2014,1,1,309,Sudan:Government,11988,Government of Sudan - SRF,112,625,Government of Sudan,1162,,SRF,1,"""Reuters News,2014-12-03,Sudan's army reports more clashes with rebels in south as talks on hold""",Reuters News,12/3/14,Sudan's army reports more clashes with rebels in south as talks on hold,Colonel Al-Sawarmi Khalid ,1,Balangia locality,South Kordofan state,Kadugli district,10.91891,29.70798,145140,Sudan,625,Africa,1,1,12/2/14,12/2/14,0,0,0,0,0,0,25
150315,2014,1,1,364,India:Kashmir,792,Government of India - Kashmir insurgents,141,750,Government of India,325,,Kashmir insurgents,6,"""SATP, J&K timeline, 2014,1753-01-01,December 3"";""SATP, J&K timeline, 2014,1753-01-01,December 2"";""Press Trust of India,2014-12-02,Three militants killed in encounter with army"";""Reuters News,2014-12-03,Indian forces kill 6 militants crossing into Kashmir to disrupt vote"";""Press Trust of India,2014-12-03,Kupwara encounter: Toll climbs to seven"";""Press Trust of India,2014-12-07,KASHMIR-ARMY 2 LAST""","SATP, J&K timeline, 2014;SATP, J&K timeline, 2014;Press Trust of India;Reuters News;Press Trust of India;Press Trust of India",1753-01-01;1753-01-01;2014-12-02;2014-12-03;2014-12-03;2014-12-07,December 3;December 2;Three militants killed in encounter with army;Indian forces kill 6 militants crossing into Kashmir to disrupt vote;Kupwara encounter: Toll climbs to seven;KASHMIR-ARMY 2 LAST," defence spokesman
the army
",1,"Nawgam village, Handwara sub-district",Jammu and Kashmir State,Kupwara District,34.279201,74.092399,179069,India,750,Asia,3,2,12/2/14,12/3/14,1,6,0,0,7,7,7
151379,2014,0,1,13648,Egypt: Islamic State,14677,Government of Egypt - IS,117,651,Government of Egypt,234,,IS,1,"""Agence France Presse,2014-12-22,Egypt police kill five jihadists""",Agence France Presse,12/22/14,Egypt police kill five jihadists,The interior ministry ,4,Ash Sharqīyah governorate,Ash Sharqīyah governorate,,30.7,31.8,173944,Egypt,651,Middle East,1,1,12/21/14,12/21/14,0,5,0,0,5,5,5
154463,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,2,"""Pajhwok Afghan News,2014-12-03,4 ALP members among 17 killed"";""BBC Monitoring South Asia,2014-12-04,Taleban say four local police killed in Afghan north attack""",Pajhwok Afghan News;BBC Monitoring South Asia,2014-12-03;2014-12-04,4 ALP members among 17 killed;Taleban say four local police killed in Afghan north attack,"Police, Taleban",3,Darzab district,Jawzjan province,Darzab district,36.000861,65.381948,181931,Afghanistan,700,Asia,1,1,12/3/14,12/3/14,4,0,0,0,4,4,4
154464,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Pajhwok Afghan News,2014-12-03,4 ALP members among 17 killed""",Pajhwok Afghan News,12/3/14,4 ALP members among 17 killed,Provincial spokesman,1,Daraz Gird village,Parwan province,Shinwari district,35.0086,68.9036,180498,Afghanistan,700,Asia,1,1,12/3/14,12/3/14,0,3,0,0,3,3,3
154475,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Associated Press Newswires,2014-12-05,Soldier from central Indiana dies in Afghanistan""",Associated Press Newswires,12/5/14,Soldier from central Indiana dies in Afghanistan,US Department of Defense,4,Zabul province,Zabul province,,32.25,67.25,176175,Afghanistan,700,Asia,1,1,12/3/14,12/3/14,1,0,0,0,1,1,1
156037,2014,1,1,404,Pakistan:Government,857,Government of Pakistan - TTP,142,770,Government of Pakistan,356,,TTP,2,"""Press Trust of India,2014-12-03,15 militants killed in Pak aerial strikes"";""SATP,2014-12-31,Incidents and Statements involving TTP: 2014""",Press Trust of India;SATP,2014-12-03;2014-12-31,15 militants killed in Pak aerial strikes;Incidents and Statements involving TTP: 2014,"military statement, SATP",1,Datta Khel Town,Federally Administered Tribal Areas,North Waziristan,32.908333,69.744722,176900,Pakistan,770,Asia,1,1,12/3/14,12/3/14,0,15,0,0,15,15,15
155521,2014,1,1,337,Somalia:Government,750,Government of Somalia - Al-Shabaab,95,520,Government of Somalia,717,,Al-Shabaab,5,"""Agence France Presse,2014-12-03,Four killed in suicide attack on UN convoy in Somali capital: police"";""Agence France Presse,2014-12-03,Four killed in suicide attack on UN convoy in Somali capital: police"";""Agence France Presse,2014-12-03,Four killed in suicide attack on UN convoy in Somali capital: police"";""Reuters News,2014-12-03,Somali al Shabaab militants claim attack on U.N convoy"";""Reuters News,2014-12-03,UPDATE 3-Al Shabaab car bomb kills four Somalis in U.N. convoy""",Agence France Presse;Agence France Presse;Agence France Presse;Reuters News;Reuters News,2014-12-03;2014-12-03;2014-12-03;2014-12-03;2014-12-03,Four killed in suicide attack on UN convoy in Somali capital: police;Four killed in suicide attack on UN convoy in Somali capital: police;Four killed in suicide attack on UN convoy in Somali capital: police;Somali al Shabaab militants claim attack on U.N convoy;UPDATE 3-Al Shabaab car bomb kills four Somalis in U.N. convoy,police officer Mohamed Liban,1,Mogadishu International Airport,Banaadir region,Mogadishu district,2.016353,45.306422,132931,Somalia,520,Africa,1,1,12/3/14,12/3/14,1,1,0,2,4,4,4
156450,2014,1,3,532,Patani insurgents - Civilians,999,Patani insurgents - Civilians,365,,Patani insurgents,1,,Civilians,1,"""Bangkok Post,2014-12-03,Man shot dead in Narathiwat""",Bangkok Post,12/3/14,Man shot dead in Narathiwat,Police,3,Sungai Kolok district,Narathiwat,Sungai Kolok district,6.076738,101.998184,138804,Thailand,800,Asia,1,1,12/3/14,12/3/14,0,0,0,0,0,0,1
154467,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Xinhua News Agency,2014-12-04,Afghan police kill 53 militants in 24 hours""",Xinhua News Agency,12/4/14,Afghan police kill 53 militants in 24 hours,Interior Ministry,4,Nangarhar province,Nangarhar province,,34.33333,70.41667,179061,Afghanistan,700,Asia,2,2,12/3/14,12/4/14,0,11,0,0,10,11,11
154468,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Xinhua News Agency,2014-12-04,Afghan police kill 53 militants in 24 hours""",Xinhua News Agency,12/4/14,Afghan police kill 53 militants in 24 hours,Interior Ministry,4,Wardak province,Wardak province,,34.25,68,179057,Afghanistan,700,Asia,2,2,12/3/14,12/4/14,0,11,0,0,11,11,10
154469,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Xinhua News Agency,2014-12-04,Afghan police kill 53 militants in 24 hours""",Xinhua News Agency,12/4/14,Afghan police kill 53 militants in 24 hours,Interior Ministry,4,Uruzgan province,Uruzgan province,,32.83333,66,176893,Afghanistan,700,Asia,2,2,12/3/14,12/4/14,0,11,0,0,11,11,10
154470,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Xinhua News Agency,2014-12-04,Afghan police kill 53 militants in 24 hours""",Xinhua News Agency,12/4/14,Afghan police kill 53 militants in 24 hours,Interior Ministry,4,Logar province,Logar province,,34,69.25,179059,Afghanistan,700,Asia,2,2,12/3/14,12/4/14,0,10,0,0,11,10,11
154471,2014,1,1,333,Afghanistan:Government,735,Government of Afghanistan - Taleban,130,700,Government of Afghanistan,303,,Taleban,1,"""Xinhua News Agency,2014-12-04,Afghan police kill 53 militants in 24 hours""",Xinhua News Agency,12/4/14,Afghan police kill 53 militants in 24 hours,Interior Ministry,4,Khost province,Khost province,,33.383334,69.883334,177620,Afghanistan,700,Asia,2,2,12/3/14,12/4/14,0,10,0,0,10,10,11
150474,2014,1,1,259,Iraq:Government,524,Government of Iraq - IS,116,645,Government of Iraq,234,,IS,1,"""Reuters News,2014-12-06,Islamic Statekill 16 from Iraqi tribe""",Reuters News,12/6/14,Islamic Statekill 16 from Iraqi tribe,A tribal leader and a hospital source ,2,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,178286,Iraq,645,Middle East,1,2,12/3/14,12/5/14,16,0,0,0,16,16,16
162706,2014,1,2,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,,Jalisco Cartel New Generation,1150,,Los Caballeros Templarios,1,"""Borderland Beat,2014-12-07,Missing Nursing Student From Uruapan, Mich. Found Dead with Flayed Face""",Borderland Beat,12/7/14,"Missing Nursing Student From Uruapan, Mich. Found Dead with Flayed Face","RED Agency
Borderland Beat",1,"Road between Uruapan and Los Reyes, at the height of Los Cocinas",Michoacán state,Uruapan municipality,19.511,-102.16204,157836,Mexico,70,Americas,1,2,12/3/14,12/6/14,0,0,0,0,0,0,1
